Player,Pos,G,A,PIM,PPG,SHG,GWG,PP,SH,SOG,FOW,FOL,BLK,HIT,-9999
Jani Hakanpää,D,4,8,43,0,0,0,0,1,68,0,0,112,248,hakanja01
Matthew Highmore,LW,5,7,14,1,0,0,0,0,61,3,5,38,41,highmma01
Parker Kelly,F,7,5,60,0,0,0,0,0,48,0,2,30,131,kellypa01
Andrew Ladd,LW,7,5,47,3,0,0,1,0,57,7,3,33,68,laddan01
Dysin Mayo,D,4,8,27,0,0,0,0,0,76,0,0,133,129,mayody01
Mark Pysyk,D,3,9,16,0,0,0,0,0,64,0,0,85,41,pysykma01
Kevin Rooney,C,6,6,18,0,0,1,0,0,71,181,223,47,84,rooneke01
Riley Stillman,D,2,10,36,0,0,1,0,0,49,0,0,67,122,stillri01
Nathan Walker,C,8,4,2,0,0,2,0,0,38,8,15,22,58,walkena01
Ryan Carpenter,C,3,9,36,0,0,2,1,0,67,200,188,44,136,carpery01
Ryan Carpenter,C,3,8,36,0,0,2,1,0,61,174,159,40,123,carpery01
Ryan Carpenter,C,0,1,0,0,0,0,0,0,6,26,29,4,13,carpery01
Gerald Mayhew,F,11,1,18,1,0,0,0,0,53,3,7,26,58,mayhege01
Gerald Mayhew,F,6,0,10,1,0,0,0,0,31,2,3,17,37,mayhege01
Gerald Mayhew,F,5,1,8,0,0,0,0,0,22,1,4,9,21,mayhege01
Emil Bemström,C,6,5,4,0,0,1,0,0,62,2,2,6,36,bemstem01
Matt Benning,D,0,11,39,0,0,0,0,0,61,0,0,67,82,bennima01
Logan Brown,C,4,7,8,0,0,0,1,0,34,66,102,13,22,brownlo01
Danny DeKeyser,D,0,11,26,0,0,0,0,0,57,0,0,102,49,dekeyda01
Jason Dickinson,C,5,6,19,0,0,0,0,0,66,123,166,43,101,dickija01
Dean Kukan,D,3,8,16,0,0,0,0,0,41,0,0,39,43,kukande01
Michael Pezzetta,C,5,6,81,0,0,0,0,0,49,6,5,8,156,pezzemi01
Braden Schneider,D,2,9,9,0,0,0,1,0,25,0,0,52,60,schnebr01
Devin Shore,C,5,6,10,0,1,0,0,0,36,102,112,21,67,shorede01
Jasper Weatherby,C,5,6,18,1,0,0,1,0,45,173,168,24,52,weathja01
Nikita Zaitsev,D,2,9,28,0,0,0,0,2,65,0,0,103,128,zaitsni01
Jacob Bryson,D,1,9,12,1,0,0,6,0,43,0,0,73,55,brysoja01
Quinton Byfield,C,5,5,20,0,0,1,1,0,39,124,149,11,20,byfiequ01
Connor Clifton,D,2,8,32,0,0,0,0,0,80,0,0,62,156,cliftco01
Christian Fischer,RW,5,5,14,1,0,0,0,0,76,76,147,22,91,fischch01
Andy Greene,D,2,8,10,0,0,0,0,0,52,0,0,126,39,greenan01
Vinni Lettieri,C,5,5,6,2,0,0,3,0,50,12,11,17,40,lettivi01
Connor Murphy,D,4,6,47,0,0,1,0,0,71,0,0,150,130,murphco02
Adam Ružička,C,5,5,8,0,0,0,0,0,33,103,120,8,24,ruzicad01
Mattias Samuelsson,D,0,10,16,0,0,0,0,0,44,0,0,60,100,samuema02
Joe Thornton,C,5,5,10,3,0,1,0,0,26,77,98,10,20,thornjo01
Colin White,C,3,7,4,2,0,1,5,0,47,86,91,4,28,whiteco02
Cameron York,D,3,7,6,1,0,0,3,0,33,0,0,40,20,yorkca01
Karson Kuhlman,C,3,7,6,0,0,0,0,0,68,0,2,20,71,kuhlmka01
Karson Kuhlman,C,1,1,0,0,0,0,0,0,22,0,1,7,42,kuhlmka01
Karson Kuhlman,C,2,6,6,0,0,0,0,0,46,0,1,13,29,kuhlmka01
Travis Hamonic,D,4,6,14,0,0,0,0,0,82,0,0,93,73,hamontr01
Travis Hamonic,D,3,4,6,0,0,0,0,0,51,0,0,55,30,hamontr01
Travis Hamonic,D,1,2,8,0,0,0,0,0,31,0,0,38,43,hamontr01
Jake Walman,D,3,7,10,0,0,0,1,0,87,0,0,58,47,walmaja01
Jake Walman,D,3,3,6,0,0,0,0,0,48,0,0,26,21,walmaja01
Jake Walman,D,0,4,4,0,0,0,1,0,39,0,0,32,26,walmaja01
Kale Clague,D,2,8,20,0,0,0,3,0,26,0,0,23,14,claguka01
Kale Clague,D,0,5,2,0,0,0,3,0,6,0,0,9,0,claguka01
Kale Clague,D,2,3,18,0,0,0,0,0,20,0,0,14,14,claguka01
Matty Beniers,C,3,6,0,2,0,0,2,0,18,39,53,4,7,beniema01
Anton Blidh,LW,2,7,24,0,0,0,0,0,28,0,3,17,82,blidhan01
Patrick Brown,C,4,5,11,0,0,0,0,0,51,242,172,36,100,brownpa02
Kyle Capobianco,D,2,7,38,1,0,1,1,0,40,0,0,46,43,capobky01
Gabriel Carlsson,D,2,7,10,0,0,0,0,0,18,0,0,33,27,carlsga01
Lucas Carlsson,D,3,6,10,0,0,0,0,0,41,0,0,29,39,carlslu01
Noah Cates,LW,5,4,4,1,0,1,0,0,23,0,7,6,21,catesno01
Callan Foote,D,2,7,29,0,0,0,0,0,49,0,0,57,83,footeca01
Jack Johnson,D,1,8,42,0,0,0,0,1,57,0,0,68,91,johnsja02
Klim Kostin,C,4,5,23,0,0,1,0,0,31,2,2,9,90,kostikl01
Zack MacEwen,C,3,6,110,0,0,1,0,0,82,16,19,32,159,macewza01
Mathieu Perreault,C,4,5,4,0,0,0,1,0,27,36,35,11,35,perrema01
Aliaksei Protas,C,3,6,0,0,0,0,1,0,34,56,69,12,20,protaal01
Scott Reedy,C,7,2,10,3,0,2,0,0,33,53,79,26,14,reedysc01
Kris Russell,D,2,7,4,0,0,1,0,0,34,0,0,68,33,russekr01
Robert Hägg,D,1,8,35,0,0,0,0,0,59,0,0,102,138,haggro01
Robert Hägg,D,1,7,25,0,0,0,0,0,45,0,0,91,97,haggro01
Robert Hägg,D,0,1,10,0,0,0,0,0,14,0,0,11,41,haggro01
Noel Acciari,C,3,5,11,0,0,1,0,0,32,84,82,16,48,acciano01
Michael Anderson,D,2,6,8,0,0,1,0,0,58,0,0,69,133,andermi02
Gavin Bayreuther,D,0,8,22,0,0,0,0,0,44,0,0,45,50,bayrega01
Jordie Benn,D,1,7,10,0,0,0,0,0,37,0,0,41,51,bennjo01
Anders Bjork,LW,5,3,10,0,0,0,0,0,51,1,4,16,11,bjorkan01
Tobias Björnfot,D,0,8,6,0,0,0,0,0,53,0,0,58,61,bjornto01
Zach Bogosian,D,3,5,53,0,0,1,0,0,60,0,0,34,114,bogosza01
William Borgen,D,2,6,28,0,0,0,0,0,49,0,0,33,89,borgewi01
Will Butcher,D,2,6,0,0,0,0,2,0,35,0,0,32,11,butchwi01
Sasha Chmelevski,C,0,8,4,0,0,0,0,0,31,31,48,4,20,chmelal01
Calvin de Haan,D,4,4,33,0,0,0,0,0,107,0,0,172,146,dehaaca01
Dakota Joshua,C,3,5,16,0,0,2,0,0,31,40,35,10,77,joshuda01
Kole Lind,RW,2,6,12,0,0,0,0,0,31,6,11,10,18,lindko01
Olli Määttä,D,1,7,10,0,0,0,0,0,61,0,0,94,67,maattol01
Alec Martinez,D,3,5,4,0,0,0,0,0,32,0,0,68,26,martial01
Jaycob Megna,D,2,6,16,0,0,0,0,0,40,0,0,92,71,megnaja02
Jordan Oesterle,D,2,6,4,0,0,1,0,0,63,0,0,44,27,oestejo01
Antoine Roussel,LW,4,4,59,0,0,1,0,0,59,17,22,34,74,roussan01
Brendan Smith,D,4,4,36,0,0,1,0,0,63,0,0,40,73,smithbr05
Jordan Spence,D,2,6,2,0,0,1,2,0,41,0,0,29,32,spencjo01
Fabian Zetterlund,W,3,5,0,0,0,0,0,0,36,2,1,7,16,zettefa01
Ryan Dzingel,C,5,3,35,0,0,1,0,0,32,65,88,9,20,dzingry01
Ryan Dzingel,C,4,3,35,0,0,1,0,0,23,65,86,6,15,dzingry01
Ryan Dzingel,C,1,0,0,0,0,0,0,0,9,0,2,3,5,dzingry01
Brad Richardson,C,4,4,35,0,0,1,0,0,31,139,100,20,59,richabr02
Brad Richardson,C,2,2,27,0,0,0,0,0,19,80,56,9,40,richabr02
Brad Richardson,C,2,2,8,0,0,1,0,0,12,59,44,11,19,richabr02
Henrik Borgström,C,4,3,22,0,0,0,1,0,41,82,122,19,26,borgshe01
Paul Byron,LW,4,3,2,0,0,2,0,0,33,33,36,7,66,byronpa01
Cam Dineen,D,0,7,4,0,0,0,0,0,52,0,0,44,22,dineeca01
Dylan Gambrell,C,3,4,12,0,1,0,0,0,58,295,309,39,103,gambrdy01
Brendan Gaunce,C,5,2,12,0,0,0,0,0,44,66,60,9,42,gauncbr01
Julien Gauthier,RW,3,4,8,0,0,1,0,0,69,1,2,14,98,gauthju01
Gregory Hofmann,C,2,5,8,0,0,2,0,0,33,0,8,10,23,hofmagr01
Tyler Johnson,C,3,4,12,0,0,0,2,0,30,31,20,7,37,johnsty01
Ross Johnston,LW,2,5,44,0,0,0,0,0,9,0,1,16,90,johnsro02
Joel Kiviranta,F,1,6,10,0,0,0,0,0,59,0,3,23,97,kivirjo01
Josh Mahura,D,3,4,12,0,0,0,0,0,36,0,0,51,63,mahurjo01
Matt Martin,LW,3,4,70,0,0,0,0,0,66,8,11,26,235,martima02
Nicolas Meloche,D,2,5,39,0,0,1,0,1,36,0,0,54,158,melocni01
Victor Mete,D,0,7,4,0,0,0,1,0,27,0,0,38,13,metevi01
Patrik Nemeth,D,2,5,28,0,0,1,0,0,52,0,0,102,115,nemetpa01
Thomas Novak,C,1,6,2,1,0,0,3,0,25,62,79,6,4,novakth01
Nolan Patrick,C,2,5,6,0,0,0,1,0,34,83,89,3,26,patrino01
Cole Perfetti,C,2,5,0,0,0,1,1,0,21,0,3,2,17,perfeco01
Calle Rosén,D,2,5,4,0,0,0,0,0,18,0,0,16,6,rosenca01
Givani Smith,RW,4,3,108,0,0,0,0,0,50,1,1,20,86,smithgi01
Joe Snively,F,4,3,2,1,0,0,0,0,21,0,1,3,2,snivejo01
Gabriel Vilardi,C,5,2,8,2,0,1,0,0,41,60,71,9,6,vilarga01
Boris Katchouk,LW,3,4,39,0,0,1,0,0,58,7,12,20,138,katchbo01
Boris Katchouk,LW,2,4,25,0,0,1,0,0,36,7,10,11,98,katchbo01
Boris Katchouk,LW,1,0,14,0,0,0,0,0,22,0,2,9,40,katchbo01
Jeremy Lauzon,D,2,5,81,0,0,0,0,0,75,0,0,63,224,lauzoje01
Jeremy Lauzon,D,1,5,67,0,0,0,0,0,58,0,0,49,176,lauzoje01
Jeremy Lauzon,D,1,0,14,0,0,0,0,0,17,0,0,14,48,lauzoje01
Austin Czarnik,C,2,5,0,0,0,0,0,0,14,23,36,7,3,czarnau01
Austin Czarnik,C,2,3,0,0,0,0,0,0,9,23,35,5,2,czarnau01
Austin Czarnik,C,0,2,0,0,0,0,0,0,5,0,1,2,1,czarnau01
Travis Dermott,D,2,5,14,0,0,1,0,0,46,0,0,46,55,dermotr01
Travis Dermott,D,1,4,14,0,0,1,0,0,37,0,0,28,43,dermotr01
Travis Dermott,D,1,1,0,0,0,0,0,0,9,0,0,18,12,dermotr01
Robert Bortuzzo,D,1,5,36,0,0,0,0,0,47,0,0,98,135,borturo01
Josh Brown,D,0,6,37,0,0,0,0,0,45,0,0,62,118,brownjo01
Josh Brown,D,0,6,32,0,0,0,0,0,43,0,0,57,106,brownjo01
Josh Brown,D,0,0,5,0,0,0,0,0,2,0,0,5,12,brownjo01
Michael Carcone,F,4,2,14,0,0,0,0,0,36,0,7,7,31,carcomi01
Connor Dewar,C,2,4,25,0,0,1,1,0,44,62,71,22,48,dewarco01
Joel Edmundson,D,3,3,35,0,0,0,0,0,32,0,0,45,61,edmunjo01
Casey Fitzgerald,D,0,6,36,0,0,0,0,0,41,0,0,35,86,fitzgca01
Joel Hanley,D,2,4,4,0,0,0,0,0,18,0,0,43,60,hanlejo01
Reese Johnson,F,1,5,16,0,0,0,0,0,24,107,105,14,141,johnsre01
Kevin Labanc,RW,3,3,6,2,0,1,2,0,36,0,1,9,28,labanke01
Brett Leason,RW,3,3,4,0,0,0,0,0,45,3,5,14,16,leasobr01
Jake Leschyshyn,C,2,4,8,0,0,0,0,0,35,122,143,23,45,leschja01
Matt Luff,RW,3,3,4,0,0,1,0,0,26,2,0,4,29,luffma01
Matias Maccelli,LW,1,5,4,0,0,0,1,0,21,2,0,8,12,maccema01
Ryan Merkley,D,1,5,8,0,0,0,2,0,36,0,0,22,12,merklry01
Brett Murray,LW,2,4,23,0,0,0,1,0,14,0,0,2,17,murrabr02
Sami Niku,D,0,6,2,0,0,0,1,0,14,0,0,17,6,nikusa01
Scott Perunovich,D,0,6,8,0,0,0,3,0,14,0,0,12,5,perunsc01
Buddy Robinson,RW,1,5,19,0,0,0,0,0,38,0,6,12,56,robinbu01
Carter Rowney,RW,4,2,0,0,0,0,0,1,15,74,91,20,36,rowneca01
Jonas Røndbjerg,RW,2,4,4,0,0,0,0,0,30,0,2,11,13,rondbjo01
Corey Schueneman,D,2,4,8,0,0,0,1,0,30,0,0,40,15,schueco01
Oskar Steen,C,2,4,6,0,0,0,0,0,25,1,5,8,32,steenos01
Mitchell Stephens,C,0,6,8,0,0,0,0,0,17,124,129,9,21,stephmi01
Michael Stone,D,2,4,4,1,0,1,1,0,24,0,0,17,26,stonemi01
Maxwell Willman,C,4,2,16,0,0,0,0,0,65,2,5,10,53,willmma01
Radim Zohorna,F,2,4,4,0,0,0,0,0,9,4,8,3,23,zohorra01
Alex Barré-Boulet,F,3,3,4,0,0,0,1,0,16,6,9,3,10,barreal01
Alex Barré-Boulet,F,0,1,0,0,0,0,0,0,0,0,0,0,0,barreal01
Alex Barré-Boulet,F,3,2,4,0,0,0,1,0,16,6,9,3,10,barreal01
Andrej Šustr,D,1,5,16,0,0,0,0,0,28,0,0,36,27,sustran01
Andrej Šustr,D,1,0,6,0,0,0,0,0,10,0,0,6,8,sustran01
Andrej Šustr,D,0,5,10,0,0,0,0,0,18,0,0,30,19,sustran01
Urho Vaakanainen,D,0,6,10,0,0,0,1,0,27,0,0,28,27,vaakaur01
Urho Vaakanainen,D,0,4,4,0,0,0,0,0,15,0,0,12,10,vaakaur01
Urho Vaakanainen,D,0,2,6,0,0,0,1,0,12,0,0,16,17,vaakaur01
Simon Benoit,D,1,4,22,0,0,0,0,0,45,0,0,39,168,benoisi01
Thomas Bordeleau,C,0,5,0,0,0,0,1,0,13,40,49,4,3,bordeth01
Kyle Burroughs,D,1,4,39,0,0,0,0,0,39,0,0,59,122,burroky01
Drake Caggiula,LW,2,3,4,0,0,1,1,0,23,1,3,7,17,caggidr01
Ryan Ellis,D,1,4,0,0,0,0,2,0,6,0,0,6,1,ellisry01
Mark Friedman,D,1,4,23,0,0,1,0,0,27,0,0,25,27,friedma01
Ville Heinola,D,0,5,10,0,0,0,0,0,25,0,0,7,9,heinovi01
Mark Jankowski,C,2,3,4,0,0,1,0,0,14,86,93,8,5,jankoma01
Kurtis MacDermid,D,2,3,89,0,0,0,0,0,46,0,0,22,105,macdeku01
Greg McKegg,C,2,3,6,0,0,0,0,1,25,72,88,22,50,mckeggr01
Drew O'Connor,F,3,2,4,0,0,0,0,0,40,18,34,7,12,oconndr01
Brendan Perlini,LW,4,1,6,0,0,0,0,0,24,0,1,3,29,perlibr01
Robin Salo,D,1,4,4,0,0,0,2,0,24,0,0,23,7,saloro01
Dylan Samberg,D,0,5,4,0,0,0,0,0,14,0,0,19,21,sambedy01
Colton Sceviour,C,2,3,26,0,0,0,0,1,38,29,33,20,41,scevico01
Lassi Thomson,D,0,5,2,0,0,0,1,0,18,0,0,9,23,thomsla01
Jeffrey Viel,F,3,2,114,0,0,0,0,0,30,4,8,11,84,vielje01
Jesse Ylönen,RW,2,3,2,0,0,0,0,0,16,0,0,4,5,yloneje01
Morgan Barron,C,2,3,8,0,0,0,0,0,33,30,24,8,49,barromo01
Morgan Barron,C,0,1,4,0,0,0,0,0,9,25,17,3,28,barromo01
Morgan Barron,C,2,2,4,0,0,0,0,0,24,5,7,5,21,barromo01
William Lagesson,D,0,5,13,0,0,0,0,0,33,0,0,20,40,lageswi01
William Lagesson,D,0,4,13,0,0,0,0,0,32,0,0,16,39,lageswi01
William Lagesson,D,0,1,0,0,0,0,0,0,1,0,0,4,1,lageswi01
Tyler Pitlick,C,1,4,6,0,0,0,0,0,36,4,6,26,70,pitlity01
Tyler Pitlick,C,0,2,2,0,0,0,0,0,19,1,3,16,55,pitlity01
Tyler Pitlick,C,1,2,4,0,0,0,0,0,17,3,3,10,15,pitlity01
Calen Addison,D,2,2,2,0,0,0,0,0,17,0,0,6,12,addisca01
Frederik Andersen,G,0,4,0,0,0,0,1,0,0,0,0,0,0,anderfr01
Ronald Attard,D,2,2,8,0,0,0,0,0,16,0,0,17,24,attarro01
Kevin Bahl,D,1,3,10,0,0,0,0,0,16,0,0,15,28,bahlke01
Nathan Beaulieu,D,0,4,25,0,0,0,0,1,24,0,0,19,19,beaulna01
Sammy Blais,LW,0,4,17,0,0,0,0,0,17,1,4,8,37,blaissa01
Mark Borowiecki,D,0,4,151,0,0,0,0,0,45,0,0,79,196,borowma01
Bobby Brink,RW,0,4,0,0,0,0,1,0,18,3,1,2,15,brinkbo01
Justin Dowling,C,2,2,2,0,0,0,0,0,17,21,19,9,10,dowliju01
William Eklund,LW,0,4,2,0,0,0,3,0,8,3,5,4,4,eklunwi01
Haydn Fleury,D,2,2,13,0,0,1,0,0,52,0,0,62,60,fleurha01
Nolan Foote,LW,3,1,0,0,0,0,0,0,10,0,3,1,8,footeno01
Thomas Harley,D,1,3,6,0,0,0,0,0,36,0,0,30,30,harleth01
John Hayden,C,2,2,84,0,0,0,0,0,65,2,7,24,104,haydejo01
Taro Hirose,LW,1,3,4,1,0,0,1,0,10,1,1,2,9,hirosta01
Matt Irwin,D,1,3,6,0,0,0,0,0,29,0,0,21,36,irwinma01
Axel Jonsson-Fjällby,LW,2,2,4,0,0,0,0,0,29,1,3,8,18,jonssax01
Mark Kastelic,C,2,2,14,0,0,1,0,0,11,70,50,10,51,kastema01
Slater Koekkoek,D,0,4,16,0,0,0,0,0,11,0,0,18,21,koekksl01
Nils Lundkvist,D,1,3,0,1,0,0,1,0,32,0,0,15,15,lundkni01
Ryan Murray,D,0,4,2,0,0,0,0,1,26,0,0,41,32,murrary01
Philippe Myers,D,1,3,12,0,0,0,0,0,28,0,0,17,50,myersph01
Riley Nash,C,0,4,10,0,0,0,0,0,36,207,190,17,46,nashri02
Riley Nash,C,0,0,4,0,0,0,0,0,7,21,18,5,11,nashri02
Riley Nash,C,0,0,2,0,0,0,0,0,9,37,33,3,10,nashri02
Riley Nash,C,0,4,4,0,0,0,0,0,20,149,139,9,25,nashri02
James Neal,LW,2,2,0,1,0,1,1,0,31,0,2,3,17,nealja01
Isaac Ratcliffe,LW,1,3,10,0,0,0,2,0,14,0,1,8,16,ratclis01
Brett Ritchie,RW,3,1,29,0,0,0,0,0,55,1,3,5,78,ritchbr01
Arttu Ruotsalainen,F,2,2,6,0,0,0,0,0,23,51,69,6,14,ruotsar01
Andrej Sekera,D,1,3,16,0,0,0,0,0,26,0,0,25,15,sekeran01
Michael Sgarbossa,C,2,2,0,0,0,0,0,0,11,41,31,2,7,sgarbmi01
Nathan Smith,C,2,2,2,0,0,0,0,0,14,38,58,6,26,smithna03
Kyle Turris,C,1,3,4,0,0,0,0,0,21,28,22,6,13,turriky01
Colton White,D,0,4,8,0,0,0,0,0,18,0,0,14,24,whiteco03
Kyle Clifford,LW,1,3,31,0,0,0,0,0,29,3,4,5,50,cliffky01
Kyle Clifford,LW,0,1,0,0,0,0,0,0,5,1,0,0,2,cliffky01
Kyle Clifford,LW,1,2,31,0,0,0,0,0,24,2,4,5,48,cliffky01
Derrick Pouliot,D,0,4,4,0,0,0,0,0,8,0,0,14,10,poulide01
Derrick Pouliot,D,0,1,2,0,0,0,0,0,0,0,0,5,4,poulide01
Derrick Pouliot,D,0,3,2,0,0,0,0,0,8,0,0,9,6,poulide01
Marián Studenič,RW,2,2,6,0,0,0,0,0,42,1,3,15,25,studema01
Marián Studenič,RW,1,0,0,0,0,0,0,0,24,1,3,10,12,studema01
Marián Studenič,RW,1,2,6,0,0,0,0,0,18,0,0,5,13,studema01
Nick Blankenburg,D,1,2,4,1,0,1,0,0,13,0,0,12,19,blankni01
Philip Broberg,D,1,2,8,0,0,0,0,0,29,0,0,10,10,brobeph01
Jalen Chatfield,D,0,3,8,0,0,0,0,0,25,0,0,10,32,chatfja01
Kevin Connauton,D,1,2,4,0,0,0,0,0,30,0,0,32,74,connake01
Kevin Connauton,D,0,0,2,0,0,0,0,0,14,0,0,9,28,connake01
Kevin Connauton,D,1,2,2,0,0,0,0,0,16,0,0,23,46,connake01
Sheldon Dries,C,2,1,0,1,0,1,0,0,17,7,14,6,9,driessh01
Jonah Gadjovich,LW,1,2,74,0,0,0,0,0,36,1,2,14,104,gadjojo01
Benoit-Olivier Groulx,C,1,2,2,0,0,0,0,0,17,38,45,6,19,groulbe01
Hayden Hodgson,RW,1,2,11,0,0,0,0,0,10,1,1,2,12,hodgsha01
Jan Jeník,RW,2,1,11,0,0,1,0,0,22,8,11,4,25,jenikja01
Kent Johnson,C,0,3,2,0,0,0,2,0,5,0,0,1,4,johnske01
Tanner Kero,RW,0,3,0,0,0,0,0,0,14,9,5,9,12,kerota01
Jujhar Khaira,LW,3,0,13,0,0,0,0,0,32,53,48,14,88,khairju01
Vladislav Kolyachonok,D,1,2,6,0,0,0,0,0,24,0,0,36,39,kolyavl01
Josh Leivo,LW,1,2,2,0,0,0,0,0,10,0,0,1,4,leivojo01
Jacob Markström,G,0,3,10,0,0,0,0,1,0,0,0,1,0,marksja02
Jack McBain,C,2,1,6,0,0,0,0,0,13,35,68,9,33,mcbaija03
Marc McLaughlin,F,3,0,8,0,0,0,0,0,12,5,10,2,15,mclauma01
Mason McTavish,C,2,1,2,0,0,1,1,0,12,0,3,6,8,mctavma01
Jayson Megna,C,0,3,4,0,0,0,0,0,19,56,60,9,27,megnaja01
Nicholas Merkley,RW,1,2,0,0,0,0,1,0,7,6,5,2,9,merklni01
Carson Meyer,RW,1,2,6,0,0,0,0,0,13,0,0,2,27,meyerca01
Liam O'Brien,C,2,1,106,0,0,0,0,0,36,5,5,10,139,obrieli01
Tucker Poolman,D,1,2,12,0,0,0,0,0,47,0,0,73,33,poolmtu01
Owen Power,D,2,1,2,0,0,0,0,0,10,0,0,9,1,powerow01
Nick Seeler,D,1,2,29,0,0,0,0,0,32,0,0,67,75,seeleni01
Logan Shaw,RW,1,2,2,0,0,0,0,0,17,58,57,5,11,shawlo01
Jack Studnicka,C,0,3,4,0,0,0,0,0,21,58,61,5,17,studnja01
Matt Tennyson,D,0,3,4,0,0,0,0,0,5,0,0,4,12,tennyma01
Nate Thompson,C,1,2,31,0,0,0,0,0,23,160,127,20,49,thompna01
Kristian Vesalainen,W,2,1,6,0,0,0,0,0,43,0,1,14,72,vesalkr01
Jakub Zbořil,D,0,3,4,0,0,0,0,0,13,0,0,10,24,zborija01
Adam Brooks,C,2,1,2,0,0,2,0,0,14,23,34,6,11,brookad01
Adam Brooks,C,0,1,0,0,0,0,0,0,0,4,20,0,6,brookad01
Adam Brooks,C,2,0,2,0,0,2,0,0,5,17,12,2,2,brookad01
Adam Brooks,C,0,0,0,0,0,0,0,0,9,2,2,4,3,brookad01
Dennis Cholowski,D,0,3,2,0,0,0,0,0,11,0,0,13,5,cholode01
Dennis Cholowski,D,0,1,2,0,0,0,0,0,3,0,0,9,3,cholode01
Dennis Cholowski,D,0,2,0,0,0,0,0,0,8,0,0,4,2,cholode01
Troy Stecher,D,1,2,13,0,0,0,0,0,50,0,0,38,33,stechtr01
Troy Stecher,D,1,1,9,0,0,0,0,0,23,0,0,17,19,stechtr01
Troy Stecher,D,0,1,4,0,0,0,0,0,27,0,0,21,14,stechtr01
Lias Andersson,C,1,1,12,0,0,1,1,0,29,21,26,3,23,anderli01
Justin Barron,D,1,1,0,0,0,0,0,0,13,0,0,5,5,barroju01
Justin Barron,D,0,0,0,0,0,0,0,0,0,0,0,1,1,barroju01
Justin Barron,D,1,1,0,0,0,0,0,0,13,0,0,4,4,barroju01
Jay Beagle,RW,1,1,27,0,0,0,0,0,24,265,199,16,50,beaglja01
Tyler Benson,LW,1,1,18,0,0,0,0,0,18,0,1,3,45,bensoty01
Jonny Brodzinski,C,1,1,10,0,0,0,0,0,34,49,48,8,8,brodzjo01
Paul Cotter,C,2,0,6,0,0,0,0,0,11,0,1,1,17,cottepa01
Kyle Criscuolo,C,0,2,2,0,0,0,0,0,5,4,9,1,6,criscky01
Carl Dahlström,D,0,2,2,0,0,0,0,0,4,0,0,2,1,dahlsca01
Riley Damiani,C,1,1,2,0,0,0,0,0,10,7,7,0,4,damiari01
Jeremy Davies,D,0,2,2,0,0,0,0,0,5,0,0,1,5,davieje01
Thatcher Demko,G,0,2,2,0,0,0,0,0,0,0,0,0,0,demkoth01
Jack Drury,C,2,0,2,0,0,0,0,0,6,12,3,2,4,druryja01
Trey Fix-Wolansky,RW,1,1,0,0,0,0,0,0,5,0,0,4,7,fixwotr01
Martin Frk,RW,2,0,2,2,0,0,0,0,15,0,0,0,11,frkma01
A.J. Greer,LW,1,1,2,0,0,0,0,0,14,2,1,3,20,greeraj01
Mike Hardman,RW,0,2,11,0,0,0,0,0,12,1,1,12,60,hardmmi01
Santeri Hatakka,D,0,2,2,0,0,0,0,0,3,0,0,7,5,hataksa01
Connor Hellebuyck,G,0,2,0,0,0,0,1,1,0,0,0,0,0,helleco01
Adin Hill,G,0,2,0,0,0,0,0,0,0,0,0,0,0,hillad01
Linus Högberg,D,0,2,2,0,0,0,0,0,3,0,0,8,0,hogbeli01
Alexander Holtz,RW,0,2,2,0,0,0,1,0,12,0,0,2,5,holtzal01
Tristan Jarry,G,0,2,2,0,0,0,0,0,0,0,0,0,0,jarrytr01
Zachary Jones,D,0,2,0,0,0,0,0,0,8,0,0,13,4,jonesza01
Noah Juulsen,D,0,2,0,0,0,0,0,0,6,0,0,11,20,juulsno01
Michal Kempný,D,1,1,16,0,0,0,0,0,10,0,0,19,22,kempnmi01
Matt Kiersted,D,1,1,2,0,0,0,0,0,11,0,0,17,10,kiersma01
Otto Koivula,LW,0,2,0,0,0,0,0,0,8,22,30,4,8,koivuot01
John Leonard,LW,1,1,0,0,0,0,1,0,25,1,1,8,13,leonajo01
Mackenzie MacEachern,LW,0,2,4,0,0,0,0,0,14,0,0,1,19,maceama01
Brad Malone,C,1,1,2,0,0,0,0,0,7,13,14,1,22,malonbr01
Elvis Merzļikins,G,0,2,8,0,0,0,0,0,1,0,0,0,2,merzlel01
Jacob Moverare,D,0,2,2,0,0,0,0,0,15,0,0,21,16,moverja01
Alex Nedeljkovic,G,0,2,2,0,0,0,0,0,0,0,0,0,0,nedelal01
Jake Neighbours,LW,1,1,2,0,0,1,0,0,8,1,2,1,10,neighja01
Jake Oettinger,G,0,2,0,0,0,0,1,0,0,0,0,0,0,oettija01
Nikita Okhotyuk,D,1,1,2,0,0,0,0,0,5,0,0,1,16,okhotni01
Cédric Paquette,C,0,2,25,0,0,0,0,0,16,31,73,14,58,paquece01
Greg Pateryn,D,1,1,10,0,0,0,0,0,16,0,0,7,18,patergr01
Lane Pederson,F,0,2,10,0,0,0,0,0,24,42,54,10,54,pederla01
Nic Petan,C,0,2,4,0,0,0,1,0,21,14,32,3,6,petanni01
Andrew Poturalski,C,0,2,0,0,0,0,2,0,4,3,4,1,0,poturan01
Jack Quinn,RW,1,1,0,1,0,0,0,0,6,0,0,1,0,quinnja01
Kristian Reichel,F,1,1,7,0,0,0,0,0,18,1,0,10,14,reichkr01
Scott Sabourin,F,0,2,11,0,0,0,0,0,4,1,0,4,14,sabousc01
